２．うわさ話など

話し手
　Ａ　武田　ふさ　　女　明治32年　富山村生れ
　Ｂ　田辺　正一　　男　明治34年　富山村生れ
　Ｃ　堤　　ふじよ　女　明治39年　富山村生れ
〈Ｙ　山口　幸洋　　男　昭和11年　静岡県新居町生れ〉

0335411|Ｃ|イッカイ　ウタウェソーナトモッテモ　ドーモ　ウタウェンネー　ウタッテミテー　ウチ　ソンナ　オーキー　オト　ダイテ　ウタヤーセンシネー　ナニモカモ　マタ　ウタッテ　オリャー　ソリャー　イクラカ　ウタエルカ゜ネー|一度　歌えそうだと思っても　どうも　歌えないね　歌ってみて　〔私の〕家〔では〕　そんな　大きい　音　出して　歌いはしないしね　なにもかも　又　歌って　いれば　それは　いくらか　歌えるけれどね
0335502|Ｙ|マー　ウタモ　エーモンダ　ホントニネー　ウタモ　エーモンダ|まあ　歌も　良いものだ　本当にね。歌も　良いものだ
0335503|Ｂ|ソーソーソー　ソー|そうそう
0335504|Ｃ|ウタカ゜　イーニ[18]　ワシャ　ダイスキ　ワシ　ソイデ　アノナー　オレカ゜　シンデモ　ナイテ　クレンナヨ　コドモカ゜　クルト　ソー　ユー　ナイテ　クレンナヨ　ナクノー　ダイキライッダシ　オレカ゜　シンダラ　ウター　ウタッテ　クリョーッチュート　ソイジャー　ウター　ウタッテーネー　チューカ゜ネ　ミチコノ　ウタッテクリョーッチュー　ワシャー　ソノホーン　ウレシー|歌が　良いですよ　私は　大好き　私　それで　あのね　俺が　死んでも　泣いて　くれるなよ　子供が　来ると　そう　言う。泣いて　くれるなよ　泣くのは　大嫌いだし　俺が　死んだら　歌を　歌って　くれよっていうと　それでは　歌を　歌って〔やるよ〕ね　というよ　ミチ子の〔…が〕。歌ってくれっていう　私は。その方が　うれしい
0335510|Ｂ|マーネー　ハチジューカラン　ナリャー　イーゾイ|まあね　八十からに　なれば　いいぞ
0335511|Ｃ|ワシャー　ナクノー　ダイキライッデナーッテ[19]　シンダラ　マー　ウター　ウタッテクリョー　オレ　ダイッスキダデッテ　ユーカ゜ネ　ソノホーカ゜　イーヨー　ナイタリナンカ　イヤダヨ　ワシ　ソイデ　ネー　ウチモ　ソーダヨ　ソノトーリ　アノ　ユイアッテナー　イヤナコト　ユーノン　キライダデネー　エー　イチバン　ワシャー　ソリョー　キライダイ　エー　イェーコ゜ー　ヤルノン　イチバン　スキダデ　ソーイッチャーネー　イチバン　ソレカ゜　イーデネ|私は　泣くのが　大嫌いだからなって　死んだら　まあ　歌を　歌ってくれ　俺　大好だからって　いうよ　その方が　良いよ　泣いたりなんか　いやだよ　私　それで　ね　家〔のことで〕も　そうだよ　その通りだ　あの　言いあってね　いやなことを　言うのが　きらいだからね　えゝ　一番　私は　それを　きらいだよ　えゝ　〔？〕　やるのが　一番　好きだから　そう言ってはね　一番　それが　良いからね
0335605|Ａ|ウタニモ　アルデネー　ワシャー　ワタシャ　ウタズキ　ウタワニャー　オラン　ワシカ゜　シンダラ　ウタデ　ヤレッチューコト　ユーデネー　ネー　ソイデ　ウタニ　スキナシター　ウタカ゜イーダーネ|歌にも　あるからね　私は　“私は　歌好き　歌わにゃ　おらぬ　私が　死んだら　歌で　やれ”っていうこと　言うからね　ね　それで　歌に〔対して〕　好きな人は　歌が良いんだよ
0335608|Ｃ|ウタカ゜　イーダイネー|歌が　良いんだよね
0335609|Ｂ|ナニシロ　ハチジューカラ　スキ゜リャー　ウター　ウタッテモ　ナンデモソー　ウチノシュー　ナントモ　オモワンダイ　ホントノ　コトー　ユッテ|なにしろ　八十から　すぎれば　歌を　歌っても　なんでもそうだが　家の衆は　何とも　思わないさ　本当の　ことを　言って〔家の者は老人のことを何も気にはしていない　の意〕
0335612|Ｃ|ホントニ　ソリャー　オモワンダッテ|本当に　それは　思わないさ
0335613|Ｂ|…ワー　アノ　ハチジューカラ　ナリャ　マー　ソレカラ　ヨブンニ　イキタダキャー　ソリャー　モーケモンダカ゜ネー　マー　ハチジューノ　サカオ　キョーノ　イカ゜クジャー　コサニャー　モッテネー　トモーナー　ワシノ　オモーニャー|あの　八十からに　なれば　まあ　それから　余分に　生きただけは　それは　儲けものだがね　まあ　八十の　坂を　今日の　医学では　越さねば　もったいない　と思うな　私の　思うには
0335704|Ｃ|オラノ　オッキー　オバーワ　ハチジュー　ハチジューニダカ　シレン　ナクナッタカ゜ネー　センダコー　ヤルデモ　ナンデモ　ウタバッカリ　チョーシデネ　ムカシャーネー　イシノ　イウェデ　フンダダニ|俺の　大きい　お婆は　八十　八十二かも　知れない。もうなくなったがね　洗濯を　やるのでも　何でも　歌ばかり〔歌う〕　調子〔づけの為〕でね　昔はね　石の　上で　踏んだんですよ
0335708|Ｂ|ソーソーソーソー　ソーソーソー|そうそう
0335709|Ｃ|イシノウウェデネー　イドニ　コンナ　フミイシン　アッテヨ　ソイデアノー　ソレー　アコー　カケテヨ　ソイデ　フンダダニ　ゴサゴサゴサ　フンダ　コーヤッテ　コーヤッテ　アシデネ　フムト　タダ　オチルダ　テデ　アノ　モマンダッテネー　ムカシャー　ソンナ　アノー　モメンモノ　ナェーダモン　アノ　ナンダモンダイ　エー　ゴサゴサゴサ　フンデ　ソイデハイ　チート　モミチラカイテ　ソーヤッテ　ホイタダカ゜　ソーヤルニモ　ウタ　アノ　オバーサンワ　ムキ゜ソデ　ムキ゜フミキカイニ　ハジメルトネ　オーキー　オト　ダイテ　ソノ　チョーシカ゜　コトダッテ　マズ　ウタ　ダスワイネ　ホント　オモシロカッツカ゜　ソイデ　ナカ゜イキョーシタニ　ソノオバーワ　ソノオバーサンワ|石の上でね　井戸に　こんな　踏石が　あってさ　それであの　それへ　灰汁を　かけてさ　それで　踏んだんですよ　ゴサゴサ　踏んだ　こうやって　こうやって　足でね　踏むと　自然に　落ちるのだ　手で　あの　揉まなくてもね　昔は　そんな　あの　木綿物　ないのだもの　あの　何だから　ね　ゴサゴサ　踏んで　それでもう　少し　揉みつけて　そうやって　干したのだが　そうやるにも　歌！あの　おばあさんは　麦〔？〕　麦踏み機械に〔よって仕事を〕　はじめるとね　大きい　音　出して　〔仕事には〕その　調子づけが　必要だって　まず　歌を　出すよ　本当に　おもしろかったが　それで　長生きをしたよ　そのお婆は　そのお婆さんは
0335807|Ａ|アレノ　オミトサッチュー　ハチジューハチノ　オバーカ゜　ナンダチョーワネ　オメー　ボンウタ　イマデモ　ウタウチョーワネ　メワ　リョーホー　メーンデ|あれの　おミトさんっていう　八十八の　お婆が　何だそうだよ　お前　盆唄　今でも　歌うそうだよ　目は　両方　見えないでいて
0335810|Ｃ|ウタウラ|歌うだろう
0335811|Ａ|アノ　ユッチャー　ワルイカ゜　ヨーサ　ヤカマシスキ゜ッチョーネッテーネ　ミンナン　イコ゜イテ　クルニ　ミンナカ゜　イコ゜イテキテ　ネーラットモーニネー　ボンウタウォ　ヨーサ　ウタウッテ　ソーユー　トシヨリワ　ヨセター[20]　ユウェンッテーネー　ボンウター　ウタウ|あの　言っては　悪いが　夜　やかましすぎるそうだねて　みんなが　仕事をして　〔帰って〕くるのに　みんなが　仕事をしてきて　寝入ろうと思うのにね　盆唄を　夜　唄うって　そういう　年寄りは　よせとは　言えないってね　盆唄を　唄う
0335903|Ｂ|ヤッパリ　ナカ゜イキョー　セルクレーナラ　ソーダナ|やっぱり　長生きを　するぐらいなら　そうだ〔それでいいのだ〕な
0335904|Ａ|ヨーサ　ハルカ　ウタッツナ　ヒトツヤ　フタツナラ　イーカ゜ネー　マタ　ハルカ　ウタッテ　ショーカ゜ネーッテ　カツオサン　ヤルヨーナッテ　ココエ　キテ　アーユーノ　オモシロェーラカッテ　ユーダ　クニナランコトカ゜　アルラド　ナンニモ　クニナランダワイヤ|夜　長く　唄ったな。一つや　二つなら　良いがね　また　長く　唄って　困るって　勝雄さんが〔言っている〕　〔唄を〕やるようだって　〔勝雄が〕ここへ　来て　あゝ言うの　面白いだろうかって　言うのだ。苦にならぬことが　あるだろうよ　何にも　苦にならんのさ
0335908|Ｃ|アノ　スキジャー　ナカッツッテナー　アノ　オバーサン　ワカイトキニャー　ウタワ　スキジャー　ナカッツワッチューワイネ　カツオサン　オカシナモンダイ|あの　好きでは　なかったってね　あの　おばあさん　若い時には　歌は　好きでは　なかったというよ　勝雄さん〔がそういう〕　おかしなもんだよ
0335911|Ａ|オカシナ　ボンウタ　ハルカ　ウタッテ　ションナイチューカ゜エ　ソリャー　マー　ショーネーナーッテ　オレ　ユッタカ゜　ホントニ　ショーネーナーク゜ライダ　ウラ　ユーダカ゜イ　カツオサカ゜　マズ　トッテモ　ハルカ　ウター　ウタッテ　ショーネーッテ|おかしなことだ。盆唄を　長く　唄って　しかたがないというがね　そりゃ　まあ　しようがないなって　俺　言ったが　本当に　“しようがない”といったほどのことさ。俺　言うんだよ　勝雄さんが　まず　とっても　長く　唄を　唄って　しようがないって
0336002|Ｙ|ヨナカニ　ウタットルダネ　ヨナカモ　ヒルマモ　ナイダネー　オバーサンジャー|夜中に　唄っているんだね。夜中も　昼間も　ないんだね　おばあさんでは
0336004|Ａ|クニモ　ナルコトカ゜　ネーデ　ヨケー　ウタウダイ　アノ　メカ゜　メーンジャー　カナシーカ゜　ハラセー　ヨケリャーイーデッチュッテ|苦にも　なることが　ないから　よけい　唄うんだ。あの　目が　見えないのでは　悲しいが、腹さえ　良ければ良いからって言って
0336006|Ｃ|ソイデモ　ソンナカ゜　イーダカ゜ネー　マズ　メカ゜　ワルイッテ　クニシテネー　ナンショ　コマルホーダッタネ|それでも　そんなのが　良いんだけどね　まず　目が　悪いって〔それを〕　苦にしてね　とにかく　困る方だったね〔それよりはずっとましだ〕
0336008|Ｂ|ソーダソーダ|そうだそうだ
0336009|Ａ|コマルトモッテ　クニセリャー　ヨケー　ショーカ゜ナイデイェー|困ると思って　苦にすれば　よけい　困るからね
0336010|Ｂ|アーソーソーソーソー|あゝ　そうそう
0336011|Ａ|ナツデモ　フユデモ　コンナ　チーサイ　【ウル】　カシワモチョー　スキデ　フユデモ　ナンデモ　ミサクボイ　イキャー　カシワムチョー　カッテキテ　クリョーヨッテ　マ　ナンシロ　ソンナコトカ゜　クニナルフーナラ　…　フユヤナイカ　カシワモチノ　ウリヤエー　ネーダニ　イッタラ　カシワモチョー　カッテ　ソーイッチャー　チューモンセルッテ　ソンナコトカ゜　クニナルダケダダイ　イェー　ネタケリャー　ネル　オキタケリャー　オキル　ハチジューハチダッテ　トミヤマジューデ　イチバンノ　トシウエダチョエ　ソイデ　ボンウター　ウタウ　ソイデ　ヨーサ　ハルカ　ウタッテカラ　キテー　カツオサン　ヨショートモ　ユエズエー　トシヨリダデ　ソー　…|夏でも　冬でも　こんな　小さい　柏餅を　好きで　冬でも　何でも　水窪へ　行けば　柏餅を　買ってきて　くれよって　まあ　なにしろ　そんなことが　苦になるようなら　〔良いさ〕　〔でも〕　冬など　柏餅の　売店ね　ないのに　〔水窪へ〕行ったら　柏餅を　買って〔と〕　そう言っては　注文するって　〔まあ〕そんなことが　苦になるだけだよ　ねえ　寝たければ　寝る　起きたければ　起きる　八十八だって　富山じゅうで　一番の　年長だそうだよ　それで　盆唄を　唄う　それで　夜中に　長く　唄うって　〔勝雄さんが〕来て　よせとも　言えずね　年寄りだから　そう
0336109|Ｃ|ワリヤイ　イマノ　トシヨリワ　ナンダネー　【トシ】　アノー　シロウトノドジマンデモ　イマノ　ハヨリノ　ウターウタウジャーナイ|わりあい　今の　年寄りは　何だね　あの　しろうとのど自慢でも　今の　流行の　歌を歌うではないかね？
0336111|Ｙ|ウン　ソーダネー|うん　そうだね
0336112|Ａ|ホンジャ　カミノナオッツァン　ハヨリズラカ　チンカラカクヨーナ　オドリョー　アソコデ　オドッテ　タマランカ゜　リョーホー　アショー　ソロサン|それでは　カミの直さん　流行だろうか　片足跳するような　踊りを　あそこで　踊って　たまらないけど　足を　揃えない
0336202|Ｂ|ヒョイト　ミチャー　デテッテ　ヨカッツカ゜ー　マタ　デテ　キタッツダノー|ひょいと　見ては　出てって　良かったが　また　出て　来たんだね
0336204|Ｃ|イマー　マタネー　キツクナッタヨーダ|今は　又ね　強くなったようだ
0336205|Ｂ|セントウチャーエー　ネテバッカシダッツゾー　ホラ　アレ　イマ|先頃はね　寝てばっかりだっけ　ほら　あれ　今
0336206|Ｃ|キツク　ナッタズラ|強く　なったんだろう
0336207|Ａ|バカニ　アルキタッタイ[21]　コーユート　ハダー　ノイジャー|ばかに　歩くようになったね　こういうと　肌を　出しては
0336208|Ｂ|ウノカ゜モリダ|ウノ〔人名〕が守りだ
0336209|Ｃ|エー　モリッテ　ソイデ　ゴハンニ　アサハヤク　ナンショ　ウチノシュー　オコスッテーネ　ソコラー　アケテネート　アケタリ　タッタリシテ　オコスッター　イッソマー　ネレンテネ　ツカッテモ　ワカリャシンワネー　ヤセマーッテ[22]　ソイデ　アノ　ソノトキ　ハイ　ゴハン　タベルダーネ　タベルダカ゜　マタハー　ウノサカ゜　アノ　ビョーニンカ゜　アトオキテ　タベルト　マタ　オゼンオ　ダイチャーネー　マタ　ナンダッテヨ　クリョーチュッテネ　クリョーター　ユワンカ゜　アノー|えゝ　それで　ごはんに　朝早く　とにかく　家の衆を　起すといってね　そこらが　あけてないと　開けたり　閉ったりして　起こすと言った　ぜんぜんまあ　寝られないとね。〔仕事に〕使っても　わかりゃしないよ　やせてしまって　それで　あの　その時　もう　ごはんを　食べるんだね　食べるんだけど　またもう　ウノサ〔人名〕が　あの　病人が　あと起きて　食べると　又　お膳を　出してはね　又　何だってよ　くれって言ってね　くれとは　言わないが　あの
0336304|Ｂ|ダス|出す
0336305|Ｃ|ソノネー　オワンオ　ダスッテヨ　アノマー　コンダ　ニーワ　ナンダゾー　オロスダゾー　ソンナナー　タベルトマタ　オナカー　コワスト　コマルッテ　ユートネー　｛ソレ｝カラ　ショーカ゜ナェーッテ　キゼワシナイコトー　シテ　イマサラ　マイオ　カッテモ　｛ソンダイタナー｝|そのね　お椀を　出すってよ　あのまあ　今度は　兄は　何だぞ　〔戸棚から〕おろすんだぞ　そんなのは　食べると又　おなかを　こわすと　困るって　いうとね　それから　しようがないって　気忙しない事を　して　今更　繭を　飼っても
9336310|Ａ|タシカニ　コノコ゜ロ　キゼワシクナク　ナッチャッタイ　ソーヤッテ　オカシー　チンカラカクヨーナ　オドリ　アリャー　オリャー　イマ　ハヨリズラカッチャー　ソリョー　ミルワイ|たしかに　この頃　気忙しなく　なっちゃったよ　そうやって　おかしい　片足跳をするような　踊り　あれは　俺は　今　流行だろうかって　それを　みるよ
0336313|Ｂ|マー　ヤッパリ|まあ　やっぱり
0336401|Ａ|ムカシター　チカ゜ウ　オドリョー　オドルデ|昔とは　違う　踊りを　踊るから
0336402|Ｂ|エーデモ　ネテ　バッカシ　イツカ゜イ　エーデモ　ネテバッカシ　イツカ゜　イマー　キツクナッテ　キター|家でも　寝て　ばかり　いたよ　家でも　寝てばかり　いたが　今は　強くなって　来たよ
0336404|Ｙ|イマノ　チンカラカクトワ　ドーユーコト|今の　チンカラカクとは　どういうこと？
0336405|Ａ|イッポーアシデ　タッテ　イッポンアシデ　アケ゜テル　イマノ　ハヤリノホーカ゜　オカシー　オドリカ゜ネー　チカ゜ウネー　ムカシノ　オドリター|一本足で　立って　一本足で　上げてる　今の　流行の方が　可笑しい　踊りがね　違うね　昔の　踊りとは
0336408|Ｃ|ソーソー　チカ゜ウネー|そうそう　違うね
0336409|Ａ|イェオ　ミテモネー|絵を　みてもね
0336410|Ｙ|アーソーカ　チンカラカイテー　ソイデ　オドルカン|あゝそうか　チンカラカイテ〔片足跳で〕　それで　踊るかね
0336411|Ａ|オドリカ゜　チカ゜ウ　ムカシャー　リョーアシデ　タットイチャー　テデ　ヤッツカ゜エー　コーヤッチャー　ナンダカ　オトコシューン　アノシター　イーカ゜　キカ゜チカ゜ッテルデ　イーカ゜　ナンダカ　オカシーヨーナモンダネー　ヘータイ　イッテキタ　ジブンニャー　ジューオ　コー　キリツヨク　【カタ】　カツク゜　マネオ　シツカ゜　イマ　ヤラン　ソンナフーニ　ジューオ　カツカ゜ン　キリツヨク　ピント　コー　カツイジャー　イマ　ヤラン　ソリョー　ヤラン　ソレヨリ　ナンショ　コー　オドルマネオ　セルネー　アレオ　イェオ　ミルラカネー　ネー　アレ　イクラカ　【ミン】　ミンヨーナ　フーシテ　ミルダイネ　ネー|踊りが　違う　昔は　両足で　立っておいては　手で　やったがね　こうやっては　何だか　男の人が　あの人は　良いけど　気が違ってるから　良いが　何だか　おかしいようなもんだね　兵隊に　行って来た　〔帰った〕頃には　銃を　こう　規律よく　かつぐ　真似を　したが　今　やらない　そんな『風』に　銃を　かつがない　規律よく　ピンと　こう　担いでは　今　やらない　それを　やらない　それより　とにかく　こう　踊るまねを　するね　あれを　絵を　みるだろうかね　ね　あれ　いくらか　見ないような　振りをして　みるんだね　ね
